"agency_cd"	"site_no"	"station_nm"	"site_tp_cd"	"lat_va"	"long_va"	"dec_lat_va"	"dec_long_va"	"coord_meth_cd"	"coord_acy_cd"	"coord_datum_cd"	"dec_coord_datum_cd"	"district_cd"	"state_cd"	"county_cd"	"country_cd"	"land_net_ds"	"map_nm"	"map_scale_fc"	"alt_va"	"alt_meth_cd"	"alt_acy_va"	"alt_datum_cd"	"huc_cd"	"basin_cd"	"topo_cd"	"instruments_cd"	"construction_dt"	"inventory_dt"	"drain_area_va"	"contrib_drain_area_va"	"tz_cd"	"local_time_fg"	"reliability_cd"	"gw_file_cd"	"nat_aqfr_cd"	"aqfr_cd"	"aqfr_type_cd"	"well_depth_va"	"hole_depth_va"	"depth_src_cd"	"project_no"	"coords.x1"	"coords.x2"	"optional"
"261"	"USGS"	"03594415"	"BEECH RIVER NEAR LEXINGTON TENN (TVA)"	"ST"	353934	882501	35.6595139	-88.4169918	"M"	"U"	"NAD27"	"NAD83"	"47"	"47"	"077"	"US"	NA	NA	NA	428.83	"U"	0.1	"NGVD29"	"06040001"	NA	NA	"NNNNNNNNNNNNNNNNNNNNNNNNNNNNNN"	NA	NA	15.9	NA	"CST"	"Y"	NA	"NNNNNNNN"	NA	NA	NA	NA	NA	NA	NA	-88.4169918	35.6595139	TRUE
"262"	"USGS"	"03594430"	"HARMON CREEK NEAR LEXINGTON, TENN (TVA)"	"ST"	353817.32	882117.56	35.63821428	-88.3549224	"M"	"U"	"NAD27"	"NAD83"	"47"	"47"	"077"	"US"	NA	NA	NA	410.7	"U"	0.1	"NGVD29"	"06040001"	NA	NA	"NNNNNNNNNNNNNNNNNNNNNNNNNNNNNN"	NA	NA	6.87	NA	"CST"	"Y"	NA	"NNNNNNNN"	NA	NA	NA	NA	NA	NA	NA	-88.3549224	35.63821428	TRUE
"263"	"USGS"	"03594445"	"BEECH RIVER NEAR CHESTERFIELD, TN"	"ST"	353726	881622	35.62395876	-88.2728188	"M"	"U"	"NAD27"	"NAD83"	"47"	"47"	"077"	"US"	NA	"REAGAN"	"  24000"	371	"U"	0.1	"NGVD29"	"06040001"	NA	NA	"NNNNNNNNNNNNNNNNNNNNNNNNNNNNNN"	NA	NA	115	NA	"CST"	"Y"	NA	"NNNNNNNN"	NA	NA	NA	NA	NA	NA	NA	-88.2728188	35.62395876	TRUE
"264"	"USGS"	"03596000"	"DUCK RIVER BELOW MANCHESTER, TN"	"ST"	352815	860718	35.47090987	-86.1216556	"M"	"U"	"NAD27"	"NAD83"	"47"	"47"	"031"	"US"	NA	NA	NA	878.23	"U"	0.1	"NGVD29"	"06040002"	NA	NA	"NNNNYNNNNNNNNNNNNNNNNNNNNNNNNN"	NA	NA	107	NA	"CST"	"Y"	NA	"NNNNNNNN"	NA	NA	NA	NA	NA	NA	NA	-86.1216556	35.47090987	TRUE
"265"	"USGS"	"03596500"	"DUCK RIVER AT NORMANDY, TN"	"ST"	352726	861525	35.45729834	-86.2569367	"M"	"U"	"NAD27"	"NAD83"	"47"	"47"	"003"	"US"	NA	NA	NA	782.65	"U"	0.1	"NGVD29"	"06040002"	NA	NA	"NNNNNNNNNNNNNNNNNNNNNNNNNNNNNN"	NA	NA	208	NA	"CST"	"Y"	NA	"NNNNNNNN"	NA	NA	NA	NA	NA	NA	NA	-86.2569367	35.45729834	TRUE
"266"	"USGS"	"03597500"	"WARTRACE CREEK AT BELL BUCKLE, TN"	"ST"	353516	862022	35.58784955	-86.3394375	"M"	"U"	"NAD27"	"NAD83"	"47"	"47"	"003"	"US"	NA	NA	NA	822.44	"U"	0.1	"NGVD29"	"06040002"	NA	NA	"NNNNNNNNNNNNNNNNNNNNNNNNNNNNNN"	NA	NA	16.3	NA	"CST"	"Y"	NA	"NNNNNNNN"	NA	NA	NA	NA	NA	NA	NA	-86.3394375	35.58784955	TRUE
"267"	"USGS"	"03597590"	"WARTRACE CREEK BELOW COUNTY ROAD AT WARTRACE, TN"	"ST"	353138	862025	35.52729537	-86.340271	"M"	"S"	"NAD27"	"NAD83"	"47"	"47"	"003"	"US"	NA	NA	"  24000"	NA	NA	NA	NA	"06040002"	NA	NA	"NNNNYNNNNNNNNNNNNNNNNNNNNNNNNN"	NA	NA	35.7	35.7	"CST"	"Y"	NA	"NNNNNNNN"	NA	NA	NA	NA	NA	NA	"454700100"	-86.340271	35.52729537	TRUE
"268"	"USGS"	"03598000"	"DUCK RIVER NEAR SHELBYVILLE, TN"	"ST"	352849	862957	35.48035	-86.4991609	"M"	"S"	"NAD27"	"NAD83"	"47"	"47"	"003"	"US"	NA	NA	NA	683.51	"U"	0.1	"NGVD29"	"06040002"	NA	NA	"NNNNYNNNNNNNNNNNNNNNNNNNNNNNNN"	NA	NA	481	NA	"CST"	"Y"	NA	"NNNNNNNN"	NA	NA	NA	NA	NA	NA	NA	-86.4991609	35.48035	TRUE
"269"	"USGS"	"03599000"	"BIG ROCK CREEK AT LEWISBURG, TN"	"ST"	352656	864709	35.44896258	-86.785833	"M"	"U"	"NAD27"	"NAD83"	"47"	"47"	"117"	"US"	NA	NA	NA	705.01	"U"	0.1	"NGVD29"	"06040002"	NA	NA	"NNNNNNNNNNNNNNNNNNNNNNNNNNNNNN"	NA	NA	24.9	NA	"CST"	"Y"	NA	"NNNNNNNN"	NA	NA	NA	NA	NA	NA	NA	-86.785833	35.44896258	TRUE
"270"	"USGS"	"03599100"	"BIG ROCK CR AT DOUBLE BRIDGES, TN"	"ST"	353016.49	864603.16	35.50465279	-86.7675435	"M"	"U"	"NAD27"	"NAD83"	"47"	"47"	"117"	"US"	NA	NA	NA	NA	NA	NA	NA	"06040002"	NA	NA	"NNNNYNNNNNNNNNNNNNNNNNNNNNNNNN"	NA	NA	48.7	NA	"CST"	"Y"	NA	"NNNNNNNN"	NA	NA	NA	NA	NA	NA	NA	-86.7675435	35.50465279	TRUE
"271"	"USGS"	"03599450"	"FOUNTAIN CREEK NEAR FOUNTAIN HEIGHTS, TN"	"ST"	353105.4	865631.44	35.51823977	-86.94207	"M"	"U"	"NAD27"	"NAD83"	"47"	"47"	"119"	"US"	NA	NA	NA	600	"U"	0.1	"NGVD29"	"06040002"	NA	NA	"NNNNYNNNNNNNNNNNNNNNNNNNNNNNNN"	NA	NA	74	NA	"CST"	"Y"	NA	"NNNNNNNN"	NA	NA	NA	NA	NA	NA	NA	-86.94207	35.51823977	TRUE
"272"	"USGS"	"03599500"	"DUCK RIVER AT COLUMBIA, TN"	"ST"	353704.74	870156.43	35.61805485	-87.0323469	"M"	"U"	"NAD27"	"NAD83"	"47"	"47"	"119"	"US"	NA	NA	NA	535.33	"U"	0.1	"NGVD29"	"06040003"	NA	NA	"NNNNYNNNNNNNNNNNNNNNNNNNNNNNNN"	NA	NA	1208	NA	"CST"	"Y"	NA	"NNNNNNNN"	NA	NA	NA	NA	NA	NA	NA	-87.0323469	35.61805485	TRUE
"273"	"USGS"	"03600500"	"BIG BIGBY CREEK AT SANDY HOOK, TN"	"ST"	352919	871359	35.48868717	-87.2330663	"M"	"S"	"NAD27"	"NAD83"	"47"	"47"	"119"	"US"	NA	NA	NA	670.44	"U"	0.1	"NGVD29"	"06040003"	NA	NA	"NNNNNNNNNNNNNNNNNNNNNNNNNNNNNN"	NA	NA	17.5	NA	"CST"	"Y"	NA	"NNNNNNNN"	NA	NA	NA	NA	NA	NA	NA	-87.2330663	35.48868717	TRUE
"274"	"USGS"	"03602500"	"PINEY RIVER AT VERNON, TN"	"ST"	355216.31	873005	35.87126266	-87.5014044	"M"	"S"	"NAD27"	"NAD83"	"47"	"47"	"081"	"US"	NA	NA	NA	461.72	"U"	0.1	"NGVD29"	"06040003"	NA	NA	"NNNNYNNNNNNNNNNNNNNNNNNNNNNNNN"	NA	NA	193	NA	"CST"	"Y"	NA	"NNNNNNNN"	NA	NA	NA	NA	NA	NA	NA	-87.5014044	35.87126266	TRUE
"275"	"USGS"	"03603000"	"DUCK RIVER ABOVE HURRICANE MILLS, TN"	"ST"	355548	874435	35.93006336	-87.7430786	"M"	"S"	"NAD27"	"NAD83"	"47"	"47"	"085"	"US"	NA	NA	NA	370.53	"L"	0.01	"NGVD29"	"06040003"	NA	NA	"NNNNYNNNNNNNNNNNNNNNNNNNNNNNNN"	NA	NA	2557	NA	"CST"	"Y"	NA	"NNNNNNNN"	NA	NA	NA	NA	NA	NA	NA	-87.7430786	35.93006336	TRUE
"276"	"USGS"	"03604000"	"BUFFALO RIVER NEAR FLAT WOODS, TN"	"ST"	352945	874958	35.49590598	-87.8328037	"M"	"S"	"NAD27"	"NAD83"	"47"	"47"	"135"	"US"	NA	NA	NA	513.58	"M"	0.1	"NGVD29"	"06040004"	NA	NA	"NNNNYNNNNNNNNNNNNNNNNNNNNNNNNN"	NA	NA	447	NA	"CST"	"Y"	NA	"NNNNNNNN"	NA	NA	NA	NA	NA	NA	NA	-87.8328037	35.49590598	TRUE
"277"	"USGS"	"03604400"	"BUFFALO RIVER BELOW LOBELVILLE, TN"	"ST"	354842.28	874643.43	35.81180967	-87.7787545	"M"	"U"	"NAD27"	"NAD83"	"47"	"47"	"135"	"US"	NA	NA	NA	405.25	"M"	0.1	"NGVD29"	"06040004"	NA	NA	"NNNNYNNNNNNNNNNNNNNNNNNNNNNNNN"	NA	NA	702	NA	"CST"	"Y"	NA	"NNNNNNNN"	NA	NA	NA	NA	NA	NA	NA	-87.7787545	35.81180967	TRUE
"278"	"USGS"	"03604800"	"BIRDSONG CREEK NEAR HOLLADAY, TENN (TVA)"	"ST"	355357.24	880736.73	35.89929608	-88.1269074	"M"	"U"	"NAD27"	"NAD83"	"47"	"47"	"005"	"US"	NA	NA	NA	380	"U"	0.1	"NGVD29"	"06040005"	NA	NA	"NNNNNNNNNNNNNNNNNNNNNNNNNNNNNN"	NA	NA	44.9	NA	"CST"	"Y"	NA	"NNNNNNNN"	NA	NA	NA	NA	NA	NA	NA	-88.1269074	35.89929608	TRUE
"279"	"USGS"	"03605555"	"TRACE CREEK ABOVE DENVER, TN"	"ST"	360308	875427	36.05228237	-87.9075297	"M"	"U"	"NAD27"	"NAD83"	"47"	"47"	"085"	"US"	NA	NA	NA	377.05	"U"	0.1	"NGVD29"	"06040005"	NA	NA	"NNNNNNNNNNNNNNNNNNNNNNNNNNNNNN"	NA	NA	31.9	NA	"CST"	"Y"	NA	"NNNNNNNN"	NA	NA	NA	NA	NA	NA	NA	-87.9075297	36.05228237	TRUE
"280"	"USGS"	"03606500"	"BIG SANDY RIVER AT BRUCETON, TN"	"ST"	360212.92	881344.68	36.0369824	-88.2291202	"M"	"U"	"NAD27"	"NAD83"	"47"	"47"	"017"	"US"	NA	NA	NA	380.58	"U"	0.1	"NGVD29"	"06040005"	NA	NA	"NNNNYNNNNNNNNNNNNNNNNNNNNNNNNN"	NA	NA	205	NA	"CST"	"Y"	NA	"NNNNNNNN"	NA	NA	NA	NA	NA	NA	NA	-88.2291202	36.0369824	TRUE
"281"	"USGS"	"03610000"	"CLARKS RIVER AT MURRAY, KY"	"ST"	363534	881800	36.5928333	-88.3000386	"M"	"U"	"NAD27"	"NAD83"	"21"	"21"	"035"	"US"	NA	NA	NA	459.88	"L"	0.01	"NGVD29"	"06040006"	NA	NA	"NNNNYNNNNNNNNNNNNNNNNNNNNNNNNN"	NA	NA	89.7	NA	"CST"	"Y"	NA	"NNNNNNNN"	NA	NA	NA	NA	NA	NA	NA	-88.3000386	36.5928333	TRUE
"282"	"USGS"	"03610500"	"CLARKS RIVER NEAR BENTON, KY"	"ST"	365224	882048	36.87338924	-88.3467036	"M"	"U"	"NAD27"	"NAD83"	"21"	"21"	"157"	"US"	NA	NA	NA	344.53	"L"	0.01	"NGVD29"	"06040006"	NA	NA	"NNNNNNNNNNNNNNNNNNNNNNNNNNNNNN"	NA	NA	227	NA	"CST"	"Y"	NA	"NNNNNNNN"	NA	NA	NA	NA	NA	NA	NA	-88.3467036	36.87338924	TRUE
"283"	"USGS"	"03610545"	"WEST FORK CLARKS RIVER NEAR BREWERS, KY"	"ST"	364648	882803	36.78005619	-88.4675423	"M"	"U"	"NAD27"	"NAD83"	"21"	"21"	"157"	"US"	NA	NA	NA	370.05	"L"	0.01	"NGVD29"	"06040006"	NA	NA	"NNNNNNNNNNNNNNNNNNNNNNNNNNNNNN"	NA	NA	68.7	NA	"CST"	"Y"	NA	"NNNNNNNN"	NA	NA	NA	NA	NA	NA	NA	-88.4675423	36.78005619	TRUE
"284"	"USGS"	"03611260"	"MASSAC CREEK NEAR PADUCAH, KY"	"ST"	370229	884239	37.04144404	-88.7108852	"M"	"F"	"NAD27"	"NAD83"	"21"	"21"	"145"	"US"	NA	NA	NA	345.53	"M"	1	"NGVD29"	"05140206"	NA	NA	"NNNNYNNNNNNNNNNNNNNNNNNNNNNNNN"	NA	NA	14.6	NA	"CST"	"Y"	NA	"NNNNNNNN"	NA	NA	NA	NA	NA	NA	NA	-88.7108852	37.04144404	TRUE
"285"	"USGS"	"07023000"	"MAYFIELD CREEK AT LOVELACEVILLE, KY"	"ST"	365709	884930	36.952555	-88.8250565	"M"	"U"	"NAD27"	"NAD83"	"21"	"21"	"039"	"US"	NA	NA	NA	326.22	"L"	0.01	"NGVD29"	"08010201"	NA	NA	"NNNNNNNNNNNNNNNNNNNNNNNNNNNNNN"	NA	NA	212	NA	"CST"	"Y"	NA	"NNNNNNNN"	NA	NA	NA	NA	NA	NA	NA	-88.8250565	36.952555	TRUE
"286"	"USGS"	"07023500"	"OBION CREEK AT PRYORSBURG, KY"	"ST"	364110	884335	36.68616895	-88.7264415	"M"	"U"	"NAD27"	"NAD83"	"21"	"21"	"083"	"US"	NA	NA	NA	393.55	"L"	0.01	"NGVD29"	"08010201"	NA	NA	"NNNNNNNNNNNNNNNNNNNNNNNNNNNNNN"	NA	NA	36.8	NA	"CST"	"Y"	NA	"NNNNNNNN"	NA	NA	NA	NA	NA	NA	NA	-88.7264415	36.68616895	TRUE
"287"	"USGS"	"07024000"	"BAYOU DE CHIEN NEAR CLINTON, KY"	"ST"	363743	885750	36.6286707	-88.963951	"M"	"F"	"NAD27"	"NAD83"	"21"	"21"	"105"	"US"	NA	NA	NA	307.71	"M"	1	"NGVD29"	"08010201"	NA	NA	"NNNNYNNNNNNNNNNNNNNNNNNNNNNNNN"	NA	NA	68.7	NA	"CST"	"Y"	NA	"NNNNNNNN"	NA	NA	NA	NA	NA	NA	NA	-88.963951	36.6286707	TRUE
"288"	"USGS"	"07024300"	"BEAVER CREEK AT HUNTINGDON, TN"	"ST"	355955.59	882600.59	35.99883725	-88.4335481	"M"	"U"	"NAD27"	"NAD83"	"47"	"47"	"017"	"US"	NA	NA	NA	364.2	"U"	0.1	"NGVD29"	"08010203"	NA	NA	"NNNNNNNNNNNNNNNNNNNNNNNNNNNNNN"	NA	NA	55.5	NA	"CST"	"Y"	NA	"NNNNNNNN"	NA	NA	NA	NA	NA	NA	NA	-88.4335481	35.99883725	TRUE
"289"	"USGS"	"07024500"	"SOUTH FORK OBION RIVER NEAR GREENFIELD, TN"	"ST"	360705	884839	36.1181209	-88.8108946	"M"	"U"	"NAD27"	"NAD83"	"47"	"47"	"183"	"US"	NA	NA	NA	295.37	"U"	0.1	"NGVD29"	"08010203"	NA	NA	"NNNNYNNNNNNNNNNNNNNNNNNNNNNNNN"	NA	NA	383	NA	"CST"	"Y"	NA	"NNNNNNNN"	NA	NA	NA	NA	NA	NA	NA	-88.8108946	36.1181209	TRUE
"290"	"USGS"	"07024900"	"RUTHERFORD FORK OBION RIVER NEAR MILAN, TENN"	"ST"	355648	884249	35.9467324	-88.7136703	"M"	"U"	"NAD27"	"NAD83"	"47"	"47"	"053"	"US"	NA	NA	NA	NA	NA	NA	NA	"08010203"	NA	NA	"NNNNNNNNNNNNNNNNNNNNNNNNNNNNNN"	NA	NA	110	NA	"CST"	"Y"	NA	"NNNNNNNN"	NA	NA	NA	NA	NA	NA	NA	-88.7136703	35.9467324	TRUE
"291"	"USGS"	"07025000"	"RUTHERFORD FORK OBION RIVER NEAR BRADFORD, TN"	"ST"	360339	885320	36.0609002	-88.8889525	"M"	"U"	"NAD27"	"NAD83"	"47"	"47"	"053"	"US"	NA	NA	NA	316.54	"U"	0.1	"NGVD29"	"08010203"	NA	NA	"NNNNNNNNNNNNNNNNNNNNNNNNNNNNNN"	NA	NA	204	NA	"CST"	"Y"	NA	"NNNNNNNN"	NA	NA	NA	NA	NA	NA	NA	-88.8889525	36.0609002	TRUE
"292"	"USGS"	"07025400"	"NORTH FORK OBION RIVER NEAR MARTIN, TENN (CE)"	"ST"	362418.89	885116.95	36.4053095	-88.854768	"M"	"5"	"NAD27"	"NAD83"	"47"	"47"	"183"	"US"	NA	"MCCONNELL"	"  24000"	303.46	"M"	1	"NGVD29"	"08010203"	NA	NA	"NNNNYNYNNNNNNNNNNNNNNNNNNNNNNN"	NA	NA	372	NA	"CST"	"Y"	NA	"NNNNNNNN"	NA	NA	NA	NA	NA	NA	NA	-88.854768	36.4053095	TRUE
"293"	"USGS"	"07025500"	"NORTH FORK OBION RIVER NEAR UNION CITY, TN"	"ST"	362359	885943	36.39978596	-88.9953418	"M"	"U"	"NAD27"	"NAD83"	"47"	"47"	"131"	"US"	NA	NA	NA	286.88	"U"	0.1	"NGVD29"	"08010202"	NA	NA	"NNNNNNNNNNNNNNNNNNNNNNNNNNNNNN"	NA	NA	425	NA	"CST"	"Y"	NA	"NNNNNNNN"	NA	NA	NA	NA	NA	NA	NA	-88.9953418	36.39978596	TRUE
"294"	"USGS"	"07026000"	"OBION RIVER AT OBION, TN"	"ST"	361504	891133	36.25117909	-89.1925686	"M"	"U"	"NAD27"	"NAD83"	"47"	"47"	"131"	"US"	NA	NA	NA	246.48	"U"	0.1	"NGVD29"	"08010202"	NA	NA	"NNNNNNNNNNNNNNNNNNNNNNNNNNNNNN"	NA	NA	1852	NA	"CST"	"Y"	NA	"NNNNNNNN"	NA	NA	NA	NA	NA	NA	NA	-89.1925686	36.25117909	TRUE
"295"	"USGS"	"07027500"	"SOUTH FORK FORKED DEER RIVER AT JACKSON, TN"	"ST"	353538	884852	35.593962	-88.8145023	"M"	"U"	"NAD27"	"NAD83"	"47"	"47"	"113"	"US"	NA	NA	NA	330.76	"U"	0.1	"NGVD29"	"08010205"	NA	NA	"NNNNNNNNNNNNNNNNNNNNNNNNNNNNNN"	NA	NA	495	NA	"CST"	"Y"	NA	"NNNNNNNN"	NA	NA	NA	NA	NA	NA	NA	-88.8145023	35.593962	TRUE
"296"	"USGS"	"07027800"	"SOUTH FORK FORKED DEER RIVER NEAR GATES, TN"	"ST"	354903	892121	35.8175749	-89.3559048	"M"	"U"	"NAD27"	"NAD83"	"47"	"47"	"097"	"US"	NA	NA	NA	NA	NA	NA	NA	"08010205"	NA	NA	"NNNNNNNNNNNNNNNNNNNNNNNNNNNNNN"	NA	NA	932	NA	"CST"	"Y"	NA	"NNNNNNNN"	NA	NA	NA	NA	NA	NA	NA	-89.3559048	35.8175749	TRUE
"297"	"USGS"	"07028000"	"SOUTH FORK FORKED DEER RIVER AT CHESTNUT BLUFF, TN"	"ST"	355143	892052	35.86201858	-89.3478492	"M"	"U"	"NAD27"	"NAD83"	"47"	"47"	"097"	"US"	NA	NA	NA	256.88	"U"	0.1	"NGVD29"	"08010205"	NA	NA	"NNNNNNNNNNNNNNNNNNNNNNNNNNNNNN"	NA	NA	1003	NA	"CST"	"Y"	NA	"NNNNNNNN"	NA	NA	NA	NA	NA	NA	NA	-89.3478492	35.86201858	TRUE
"298"	"USGS"	"07028100"	"S FK FORKED DEER RIVER NEAR HALLS, TENN (CE)"	"ST"	355545	892325	35.9292399	-89.3903502	"M"	"U"	"NAD27"	"NAD83"	"47"	"47"	"097"	"US"	NA	NA	NA	259.09	"U"	0.1	"NGVD29"	"08010205"	NA	NA	"NNNNNNNNNNNNNNNNNNNNNNNNNNNNNN"	NA	NA	1019	NA	"CST"	"Y"	NA	"NNNNNNNN"	NA	NA	NA	NA	NA	NA	NA	-89.3903502	35.9292399	TRUE
"299"	"USGS"	"07028960"	"MIDDLE FORK FORKED DEER RIVER NEAR FAIRVIEW"	"ST"	354439	885047	35.74423586	-88.8464482	"M"	"U"	"NAD27"	"NAD83"	"47"	"47"	"113"	"US"	NA	"JACKSON NORTH"	"  24000"	NA	NA	NA	NA	"08010204"	NA	NA	"NNNNYNNNNNNNNNNNNNNNNNNNNNNNNN"	NA	NA	211	NA	"CST"	"Y"	NA	"NNNNNNNN"	NA	NA	NA	NA	NA	NA	"454700100"	-88.8464482	35.74423586	TRUE
"300"	"USGS"	"07029000"	"MIDDLE FORK FORKED DEER RIVER NEAR ALAMO, TN"	"ST"	355102	890400	35.8506268	-89.0667323	"M"	"U"	"NAD27"	"NAD83"	"47"	"47"	"033"	"US"	NA	NA	NA	288.17	"U"	0.1	"NGVD29"	"08010204"	NA	NA	"NNNNNNNNNNNNNNNNNNNNNNNNNNNNNN"	NA	NA	369	NA	"CST"	"Y"	NA	"NNNNNNNN"	NA	NA	NA	NA	NA	NA	NA	-89.0667323	35.8506268	TRUE
"301"	"USGS"	"07029100"	"NORTH FORK FORKED DEER RIVER AT DYERSBURG, TN"	"ST"	360149	892313	36.0303493	-89.387017	"M"	"U"	"NAD27"	"NAD83"	"47"	"47"	"045"	"US"	NA	NA	NA	244.86	"U"	0.1	"NGVD29"	"08010204"	NA	NA	"NNNNNNNNNNNNNNNNNNNNNNNNNNNNNN"	NA	NA	939	NA	"CST"	"Y"	NA	"NNNNNNNN"	NA	NA	NA	NA	NA	NA	NA	-89.387017	36.0303493	TRUE
"302"	"USGS"	"07029270"	"HATCHIE RIVER NR WALNUT, MS"	"ST"	345630	884715	34.94175668	-88.7875557	"M"	"F"	"NAD27"	"NAD83"	"28"	"28"	"003"	"US"	NA	NA	NA	372.79	"M"	10	"NGVD29"	"08010207"	NA	NA	"NNNNNNNNNNNNNNNNNNNNNNNNNNNNNN"	NA	NA	274	274	"CST"	"Y"	NA	"NNNNNNNN"	NA	NA	NA	NA	NA	NA	NA	-88.7875557	34.94175668	TRUE
"303"	"USGS"	"07029380"	"CYPRESS CREEK NEAR RAMER TENN (CE)"	"ST"	350358	883918	35.0661973	-88.6550508	"M"	"U"	"NAD27"	"NAD83"	"47"	"47"	"109"	"US"	NA	NA	NA	376.67	"U"	0.1	"NGVD29"	"08010207"	NA	NA	"NNNNNNNNNNNNNNNNNNNNNNNNNNNNNN"	NA	NA	94.8	NA	"CST"	"Y"	NA	"NNNNNNNN"	NA	NA	NA	NA	NA	NA	NA	-88.6550508	35.0661973	TRUE
"304"	"USGS"	"07029400"	"HATCHIE RIVER AT POCAHONTAS TENN (CE)"	"ST"	350320.42	884757.4	35.05575957	-88.7993333	"M"	"U"	"NAD27"	"NAD83"	"47"	"47"	"069"	"US"	NA	NA	NA	348.5	"U"	0.1	"NGVD29"	"08010207"	NA	NA	"NNNNNNNNNNNNNNNNNNNNNNNNNNNNNN"	NA	NA	837	NA	"CST"	"Y"	NA	"NNNNNNNN"	NA	NA	NA	NA	NA	NA	NA	-88.7993333	35.05575957	TRUE
"305"	"USGS"	"07029500"	"HATCHIE RIVER AT BOLIVAR, TN"	"ST"	351630.89	885835.65	35.27532938	-88.9766303	"M"	"S"	"NAD27"	"NAD83"	"47"	"47"	"069"	"US"	NA	NA	NA	323.49	"U"	0.1	"NGVD29"	"08010208"	NA	NA	"NNNNYNNNNNNNNNNNNNNNNNNNNNNNNN"	NA	NA	1480	NA	"CST"	"Y"	NA	"NNNNNNNN"	NA	NA	NA	NA	NA	NA	NA	-88.9766303	35.27532938	TRUE
"306"	"USGS"	"07030000"	"HATCHIE RIVER NEAR STANTON, TENN."	"ST"	353122	892057	35.52285789	-89.3492375	"M"	"U"	"NAD27"	"NAD83"	"47"	"47"	"075"	"US"	NA	NA	NA	266.99	"U"	0.1	"NGVD29"	"08010208"	NA	NA	"NNNNNNNNNNNNNNNNNNNNNNNNNNNNNN"	NA	NA	1975	NA	"CST"	"Y"	NA	"NNNNNNNN"	NA	NA	NA	NA	NA	NA	NA	-89.3492375	35.52285789	TRUE
"307"	"USGS"	"07030050"	"HATCHIE RIVER AT RIALTO, TN"	"ST"	353814.12	893633.76	35.63733496	-89.609455	"M"	"U"	"NAD27"	"NAD83"	"47"	"47"	"167"	"US"	NA	NA	NA	239.81	"U"	0.1	"NGVD29"	"08010208"	NA	NA	"NNNNYNNNNNNNNNNNNNNNNNNNNNNNNN"	NA	NA	2308	NA	"CST"	"Y"	NA	"NNNNNNNN"	NA	NA	NA	NA	NA	NA	NA	-89.609455	35.63733496	TRUE
"308"	"USGS"	"07030240"	"LOOSAHATCHIE RIVER NEAR ARLINGTON, TN"	"ST"	351839.11	893822.13	35.3109497	-89.6395599	"M"	"S"	"NAD27"	"NAD83"	"47"	"47"	"157"	"US"	NA	NA	NA	246.43	"U"	0.1	"NGVD29"	"08010209"	NA	NA	"NNNNYNNNNNNNNNNNNNNNNNNNNNNNNN"	NA	NA	262	NA	"CST"	"Y"	NA	"NNNNNNNN"	NA	NA	NA	NA	NA	NA	NA	-89.6395599	35.3109497	TRUE
"309"	"USGS"	"07030280"	"LOOSAHATCHIE RIVER AT BRUNSWICK, TN"	"ST"	351652	894556	35.28119795	-89.7656386	"M"	"U"	"NAD27"	"NAD83"	"47"	"47"	"157"	"US"	NA	NA	NA	227.25	"U"	0.1	"NGVD29"	"08010209"	NA	NA	"NNNNNNNNNNNNNNNNNNNNNNNNNNNNNN"	NA	NA	505	NA	"CST"	"Y"	NA	"NNNNNNNN"	NA	NA	NA	NA	NA	NA	NA	-89.7656386	35.28119795	TRUE
"310"	"USGS"	"07030500"	"WOLF RIVER AT ROSSVILLE, TN"	"ST"	350315	893228	35.05425748	-89.5411896	"M"	"U"	"NAD27"	"NAD83"	"47"	"47"	"047"	"US"	NA	"ROSSVILLE"	NA	300.74	"U"	0.1	"NGVD29"	"08010210"	NA	NA	"NNNNYNNNNNNNNNNNNNNNNNNNNNNNNN"	NA	NA	503	NA	"CST"	"Y"	NA	"NNNNNNNN"	NA	NA	NA	NA	NA	NA	NA	-89.5411896	35.05425748	TRUE
"311"	"USGS"	"07031650"	"WOLF RIVER AT GERMANTOWN, TN"	"ST"	350659	894805	35.11647925	-89.8014742	"M"	"U"	"NAD27"	"NAD83"	"47"	"47"	"157"	"US"	NA	"409 SE"	"  24000"	235.76	"U"	0.1	"NGVD29"	"08010210"	NA	NA	"NNNNYNNNNNNNNNNNNNNNNNNNNNNNNN"	NA	NA	699	NA	"CST"	"Y"	NA	"NNNNNNNN"	NA	NA	NA	NA	NA	NA	NA	-89.8014742	35.11647925	TRUE
"312"	"USGS"	"07031700"	"WOLF RIVER AT RALEIGH, TN"	"ST"	351205.74	895522.13	35.201683	-89.9229016	"M"	"U"	"NAD27"	"NAD83"	"47"	"47"	"157"	"US"	NA	NA	NA	217.22	"U"	0.1	"NGVD29"	"08010210"	NA	NA	"NNNNNNNNNNNNNNNNNNNNNNNNNNNNNN"	NA	NA	771	NA	"CST"	"Y"	NA	"NNNNNNNN"	NA	NA	NA	NA	NA	NA	NA	-89.9229016	35.201683	TRUE
"313"	"USGS"	"07032200"	"NONCONNAH CREEK NEAR GERMANTOWN, TN"	"ST"	350259	894908	35.04981397	-89.81897519	"M"	"U"	"NAD27"	"NAD83"	"47"	"47"	"157"	"US"	NA	NA	NA	262.92	"U"	0.1	"NGVD29"	"08010211"	NA	NA	"NNNNYNNNNNNNNNNNNNNNNNNNNNNNNN"	NA	NA	68.2	NA	"CST"	"Y"	NA	"NNNNNNNN"	NA	NA	NA	NA	NA	NA	NA	-89.81897519	35.04981397	TRUE
